Reference_ID,open_now,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
6560f418a16d5e84ff3f50985849733ab8976931,1,"Monday: 5:30 PM – 12:00 AM","Tuesday: 5:30 PM – 12:00 AM","Wednesday: 5:30 PM – 12:00 AM","Thursday: 5:30 PM – 12:00 AM","Friday: 5:30 PM – 1:00 AM","Saturday: 5:30 PM – 1:00 AM","Sunday: 5:30 PM – 12:00 AM"
f47572cbbf205cc55e0a8e681eccb0fc616f1f09,1,"Monday: 4:00 – 11:30 PM","Tuesday: 4:00 – 11:30 PM","Wednesday: 4:00 – 11:30 PM","Thursday: 12:00 – 11:30 PM","Friday: 12:00 PM – 12:30 AM","Saturday: 2:00 PM – 12:30 AM","Sunday: 2:00 – 11:00 PM"
f645e8a903b412bfad42a58600ab435d5acb9262,1,"Monday: 4:00 PM – 12:00 AM","Tuesday: 4:00 PM – 12:00 AM","Wednesday: 4:00 PM – 12:00 AM","Thursday: 4:00 PM – 12:30 AM","Friday: 4:00 PM – 12:30 AM","Saturday: 4:00 PM – 12:00 AM","Sunday: 2:00 PM – 12:00 AM"
c06d3ff7d81c13b352751d0604db1480a55c372b,1,"Monday: 12:00 – 10:00 PM","Tuesday: 12:00 – 10:00 PM","Wednesday: 12:00 – 10:00 PM","Thursday: 12:00 – 11:00 PM","Friday: 12:00 – 11:00 PM","Saturday: 12:00 – 11:00 PM","Sunday: 12:00 – 11:00 PM"
862b481b8d0586019fb7f8a688f3518d7a0336c4,1,"Monday: 12:30 PM – 12:30 AM","Tuesday: 12:30 PM – 12:30 AM","Wednesday: 12:30 PM – 12:30 AM","Thursday: 12:30 PM – 12:30 AM","Friday: 12:30 PM – 12:30 AM","Saturday: 12:30 PM – 12:30 AM","Sunday: 12:30 PM – 12:30 AM"
b9282efd1727885c98ca6ddb6fbe1218effd126e,1,"Monday: 5:00 PM – 12:00 AM","Tuesday: 5:00 PM – 12:00 AM","Wednesday: 5:00 PM – 12:00 AM","Thursday: 5:00 PM – 12:00 AM","Friday: 5:00 PM – 12:30 AM","Saturday: 5:00 PM – 12:30 AM","Sunday: 12:00 PM – 12:00 AM"
ee3346dd0fb6e85fe8c580ef8685748ba069b1a9,1,"Monday: 5:00 – 11:00 PM","Tuesday: 5:00 – 11:00 PM","Wednesday: 5:00 – 11:00 PM","Thursday: 5:00 – 11:00 PM","Friday: 5:00 – 11:00 PM","Saturday: 5:00 – 11:00 PM","Sunday: 5:00 – 11:00 PM"
97abba7e9e0b34aeedbed9b2aece264d47ef4514,1,"Monday: 5:00 PM – 12:00 AM","Tuesday: 5:00 PM – 12:00 AM","Wednesday: 5:00 PM – 12:00 AM","Thursday: 5:00 PM – 12:00 AM","Friday: 5:00 PM – 1:00 AM","Saturday: 5:00 PM – 1:00 AM","Sunday: 5:00 PM – 12:00 AM"
63958b098eb88d7bdd4592b8816d04c35fd4411c,1,"Monday: 5:00 PM – 12:00 AM","Tuesday: 5:00 PM – 12:00 AM","Wednesday: 5:00 PM – 12:00 AM","Thursday: 5:00 PM – 12:00 AM","Friday: 5:00 PM – 12:00 AM","Saturday: 5:00 PM – 12:00 AM","Sunday: 12:00 – 11:30 PM"
24786acf744351a4cdff2fc9ee2a78d435c5122b,1,"Monday: 5:00 PM – 12:00 AM","Tuesday: 5:00 PM – 12:00 AM","Wednesday: 5:00 PM – 12:00 AM","Thursday: 3:00 PM – 12:00 AM","Friday: 3:00 PM – 12:30 AM","Saturday: 3:00 PM – 12:30 AM","Sunday: 2:00 PM – 12:00 AM"
6b173dde262447f39e2591fe36568aadb66ef4f4,1,"Monday: 5:00 PM – 1:00 AM","Tuesday: 5:00 PM – 1:00 AM","Wednesday: 5:00 PM – 1:00 AM","Thursday: 5:00 PM – 1:00 AM","Friday: 5:00 PM – 1:00 AM","Saturday: 5:00 PM – 1:00 AM","Sunday: 5:00 PM – 12:00 AM"
97bd202c4942fdf553b89045ef6a29b9f2a84415,1,"Monday: 12:00 – 11:00 PM","Tuesday: 12:00 – 11:00 PM","Wednesday: 12:00 – 11:00 PM","Thursday: 12:00 – 11:00 PM","Friday: 12:00 – 11:00 PM","Saturday: 12:00 – 11:00 PM","Sunday: 12:00 – 11:00 PM"
8f551157995b683d14333b3c6f1f0e32a42eb677,1,"Monday: 5:00 – 11:30 PM","Tuesday: 5:00 – 11:30 PM","Wednesday: 5:00 – 11:30 PM","Thursday: 5:00 – 11:30 PM","Friday: 5:00 PM – 12:00 AM","Saturday: 4:30 PM – 12:00 AM","Sunday: 5:00 – 11:30 PM"
6516f166c7e3ecfd763280d14eb4035c8b5f97b4,1,"Monday: Closed","Tuesday: 12:00 – 2:30 PM, 5:00 – 11:30 PM","Wednesday: 12:00 – 2:30 PM, 5:00 – 11:30 PM","Thursday: 12:00 – 2:30 PM, 5:00 – 11:30 PM","Friday: 12:00 – 2:30 PM, 5:00 PM – 1:30 AM","Saturday: 5:00 PM – 1:30 AM","Sunday: Closed"
c277d703167ef728bf8c7fdc2ac7279053986a97,,,,,,,,
fa105d23df2289e23dc9cb395db8c383581ef531,1,"Monday: 5:30 – 10:30 PM","Tuesday: 5:30 – 10:30 PM","Wednesday: 5:30 – 10:30 PM","Thursday: 5:30 – 10:30 PM","Friday: 5:30 – 11:00 PM","Saturday: 2:00 – 11:00 PM","Sunday: 2:00 – 10:00 PM"
2d0bca059db365d3890d8d44a46e69084d3096b3,1,"Monday: 5:00 – 11:30 PM","Tuesday: 5:00 – 11:30 PM","Wednesday: 5:00 – 11:30 PM","Thursday: 5:00 – 11:30 PM","Friday: 5:00 – 11:30 PM","Saturday: 5:00 – 11:30 PM","Sunday: 1:30 – 11:00 PM"
4e5fc75a91f2feac8fe6b209f499642347ab1698,1,"Monday: 5:00 PM – 12:00 AM","Tuesday: 5:00 PM – 12:00 AM","Wednesday: 5:00 PM – 12:00 AM","Thursday: 5:00 PM – 12:00 AM","Friday: 5:00 PM – 12:00 AM","Saturday: 5:00 PM – 12:00 AM","Sunday: 5:00 PM – 12:00 AM"
f3a5c8f9df833ee84c9bd431d8fab086d3552aab,1,"Monday: 11:30 AM – 10:30 PM","Tuesday: 11:30 AM – 10:30 PM","Wednesday: 11:30 AM – 10:30 PM","Thursday: 11:30 AM – 10:30 PM","Friday: 11:30 AM – 10:30 PM","Saturday: 11:30 AM – 10:30 PM","Sunday: 11:30 AM – 10:30 PM"
444c3887c8ab8c6028bd210235b5483bf8003663,1,"Monday: 5:30 – 11:30 PM","Tuesday: 5:30 – 11:30 PM","Wednesday: 5:30 – 11:30 PM","Thursday: 5:30 – 11:30 PM","Friday: 5:30 – 11:30 PM","Saturday: 5:30 – 11:30 PM","Sunday: 5:30 – 11:30 PM"
4b7de882a4aba554c17fa96be8bcaed78d8be78c,1,"Monday: 12:00 – 11:00 PM","Tuesday: 12:00 – 11:00 PM","Wednesday: 12:00 – 11:00 PM","Thursday: 12:00 – 11:00 PM","Friday: 12:00 – 11:00 PM","Saturday: 12:00 – 11:00 PM","Sunday: 12:00 – 11:00 PM"
c161f10fe8a419c4cd5db34af1cda7a608996cee,1,"Monday: 5:30 – 11:30 PM","Tuesday: 5:30 – 11:30 PM","Wednesday: 5:30 – 11:30 PM","Thursday: 12:30 – 2:30 PM, 5:30 PM – 12:00 AM","Friday: 12:30 – 2:30 PM, 5:30 PM – 12:00 AM","Saturday: 12:30 PM – 12:00 AM","Sunday: 1:00 – 11:30 PM"
2e18c90db58bce817da3485cecae2792f8cf82d6,1,"Monday: 5:00 PM – 12:30 AM","Tuesday: 5:00 PM – 12:30 AM","Wednesday: 5:00 PM – 12:30 AM","Thursday: 5:00 PM – 12:30 AM","Friday: 5:00 PM – 12:30 AM","Saturday: 5:00 PM – 12:30 AM","Sunday: 5:00 PM – 12:00 AM"
bfadff28b5bdbb0013c90a5e4900869c3118b8be,1,"Monday: 4:00 PM – 12:00 AM","Tuesday: 4:00 PM – 12:00 AM","Wednesday: 4:00 PM – 12:00 AM","Thursday: 4:00 PM – 12:00 AM","Friday: 4:00 PM – 1:00 AM","Saturday: 4:00 PM – 1:00 AM","Sunday: 4:00 PM – 12:00 AM"
4c88ca27dbe7ab863b5fe27a54a1abf1807dec2e,1,"Monday: 4:00 – 11:30 PM","Tuesday: 4:00 – 11:30 PM","Wednesday: 4:00 – 11:30 PM","Thursday: 4:00 – 11:30 PM","Friday: 4:00 – 11:30 PM","Saturday: 4:00 – 11:30 PM","Sunday: 12:00 – 11:30 PM"
5bd823cdd172f35ac4136c632df5dafe4f6d9100,1,"Monday: 5:00 PM – 1:00 AM","Tuesday: 5:00 PM – 1:00 AM","Wednesday: 5:00 PM – 1:00 AM","Thursday: 5:00 PM – 1:00 AM","Friday: 5:00 PM – 4:00 AM","Saturday: 5:00 PM – 4:00 AM","Sunday: 5:00 PM – 1:00 AM"
e18ee32ed3342ba654956f5bf3dc1df962aa203d,1,"Monday: 5:00 – 11:59 PM","Tuesday: 5:00 – 11:59 PM","Wednesday: 5:00 – 11:59 PM","Thursday: 5:00 – 11:59 PM","Friday: 5:00 PM – 12:30 AM","Saturday: 5:00 PM – 12:30 AM","Sunday: 5:00 – 11:59 PM"
77c849df0c338a4c1a3ead5fb64552ba92f868c5,1,"Monday: 4:30 – 11:00 PM","Tuesday: 4:30 – 11:00 PM","Wednesday: 4:30 – 11:00 PM","Thursday: 4:30 – 11:00 PM","Friday: 4:30 PM – 12:00 AM","Saturday: 4:30 PM – 12:00 AM","Sunday: 4:30 – 11:00 PM"
22f473f219ab9871941da9b0d78bcf9ad745c971,,,,,,,,
1a50b64c10f8c2cfc469ad73883deccf2557e6f0,1,"Monday: 12:00 – 9:30 PM","Tuesday: 12:00 – 9:30 PM","Wednesday: 12:00 – 9:30 PM","Thursday: 12:00 – 9:30 PM","Friday: 12:00 – 9:30 PM","Saturday: 12:00 – 9:30 PM","Sunday: 12:00 – 9:30 PM"
29941e3ef60667defb36b034bab760a9517e1ccc,1,"Monday: 5:00 PM – 12:30 AM","Tuesday: 5:00 PM – 12:30 AM","Wednesday: 5:00 PM – 12:30 AM","Thursday: 5:00 PM – 12:30 AM","Friday: 5:00 PM – 12:30 AM","Saturday: 5:00 PM – 12:30 AM","Sunday: 5:00 PM – 12:30 AM"
f651e089ddb3932af074100a68258a153812dbb7,1,"Monday: 5:00 PM – 12:00 AM","Tuesday: 5:00 PM – 12:00 AM","Wednesday: 5:00 PM – 12:00 AM","Thursday: 5:00 PM – 12:00 AM","Friday: 5:00 PM – 12:30 AM","Saturday: 5:00 PM – 12:30 AM","Sunday: 5:00 PM – 12:00 AM"
5f85bdb3cfb2051668b8143a74c7ae28ea6cc0b9,1,"Monday: 5:00 PM – 12:00 AM","Tuesday: 5:00 PM – 12:00 AM","Wednesday: 5:00 PM – 12:00 AM","Thursday: 5:00 PM – 12:00 AM","Friday: 5:00 PM – 1:00 AM","Saturday: 5:00 PM – 1:00 AM","Sunday: 5:00 PM – 12:00 AM"
9bd68e4d716bfbe2cf64907548b39869c7700fa1,1,"Monday: 5:00 PM – 12:00 AM","Tuesday: 5:00 PM – 12:00 AM","Wednesday: 5:00 PM – 12:00 AM","Thursday: 5:00 PM – 12:00 AM","Friday: 5:00 PM – 12:00 AM","Saturday: 5:00 PM – 12:00 AM","Sunday: 5:00 PM – 12:00 AM"
6c01fb93341d6598623aae897aa294ca0bd2a870,1,"Monday: 5:00 PM – 12:00 AM","Tuesday: 5:00 PM – 12:00 AM","Wednesday: 5:00 PM – 12:00 AM","Thursday: 5:00 PM – 12:00 AM","Friday: 5:00 PM – 1:00 AM","Saturday: 5:00 PM – 1:00 AM","Sunday: 5:00 PM – 12:00 AM"
daa4ebb0cb11fc16b26bc834487def0067c6a812,1,"Monday: 12:00 – 9:30 PM","Tuesday: 12:00 – 9:30 PM","Wednesday: 12:00 – 10:00 PM","Thursday: 12:00 – 10:00 PM","Friday: 12:00 – 10:30 PM","Saturday: 12:00 – 10:30 PM","Sunday: 12:00 – 9:00 PM"
000074d050339b044bc8b35831180043122eba99,1,"Monday: 5:00 PM – 12:00 AM","Tuesday: 5:00 PM – 12:00 AM","Wednesday: 5:00 PM – 12:00 AM","Thursday: 5:00 PM – 12:00 AM","Friday: 5:00 PM – 12:00 AM","Saturday: 5:00 PM – 12:00 AM","Sunday: 5:00 PM – 12:00 AM"
4b15ed8fd662db61fdd07d9319e1b6006e886c5f,1,"Monday: 5:00 PM – 12:00 AM","Tuesday: 5:00 PM – 12:00 AM","Wednesday: 5:00 PM – 12:00 AM","Thursday: 5:00 PM – 12:00 AM","Friday: 5:00 PM – 12:00 AM","Saturday: 5:00 PM – 12:00 AM","Sunday: 5:00 PM – 12:00 AM"
729002a8183fc25332ae6c875f37b4536b290f2d,1,"Monday: 12:00 PM – 12:00 AM","Tuesday: 12:00 PM – 12:00 AM","Wednesday: 12:00 PM – 12:00 AM","Thursday: 12:00 PM – 12:00 AM","Friday: 12:00 PM – 12:00 AM","Saturday: Closed","Sunday: Closed"
7d85795d9c93a920af06a89c190495b0be7fa666,1,"Monday: 5:00 PM – 1:00 AM","Tuesday: 5:00 PM – 1:00 AM","Wednesday: 5:00 PM – 1:00 AM","Thursday: 5:00 PM – 1:30 AM","Friday: 5:00 PM – 2:00 AM","Saturday: 5:00 PM – 2:00 AM","Sunday: 5:00 PM – 12:00 AM"
bb6699bc2322238e892921b45fa95cbdba8bdea7,1,"Monday: 5:00 PM – 12:00 AM","Tuesday: 5:00 PM – 12:00 AM","Wednesday: 5:00 PM – 12:00 AM","Thursday: 5:00 PM – 12:00 AM","Friday: 5:00 PM – 12:30 AM","Saturday: 5:00 PM – 12:30 AM","Sunday: 5:00 PM – 12:00 AM"
7823f69bc0ab54777e24d32b301e8572ca58e8ca,,,,,,,,
37ec4158dbeaad62937d5e8bcac0b9fc917c67a7,1,"Monday: 5:00 PM – 1:00 AM","Tuesday: 5:00 PM – 1:00 AM","Wednesday: 5:00 PM – 1:00 AM","Thursday: 5:00 PM – 1:00 AM","Friday: 5:00 PM – 1:00 AM","Saturday: 5:00 PM – 1:00 AM","Sunday: 5:00 PM – 1:00 AM"
3a9512d3c90defdc59b91387f6a5a78f3acdd555,1,"Monday: 5:00 PM – 12:00 AM","Tuesday: 5:00 PM – 12:00 AM","Wednesday: 5:00 PM – 12:00 AM","Thursday: 5:00 PM – 12:00 AM","Friday: 5:00 PM – 12:30 AM","Saturday: 5:00 PM – 12:30 AM","Sunday: 5:00 PM – 12:00 AM"
3800667fd9152798ecb914a41cf555391ce649f0,1,"Monday: 4:30 PM – 12:00 AM","Tuesday: 4:30 PM – 12:00 AM","Wednesday: 4:30 PM – 12:00 AM","Thursday: 4:30 PM – 12:00 AM","Friday: 4:30 PM – 12:30 AM","Saturday: Closed","Sunday: 12:00 – 12:30 AM"
785c463e7f5178c6de1cef0ac7552299f8d44540,1,"Monday: 12:30 PM – 12:00 AM","Tuesday: 12:30 PM – 12:00 AM","Wednesday: 12:30 PM – 12:00 AM","Thursday: 12:30 PM – 12:00 AM","Friday: 12:00 PM – 12:30 AM","Saturday: 12:00 PM – 12:30 AM","Sunday: 12:30 PM – 12:00 AM"
69cf350039ea645fc74022ea071f86b8c06c0966,,,,,,,,
751c965d08fd817b550a21c8d93e2f93c2e6fdf9,,,,,,,,
cc764fb761a84d4984555ef4cbcd69ba0a10d5aa,1,"Monday: 12:00 – 10:30 PM","Tuesday: 12:00 – 10:30 PM","Wednesday: 12:00 – 10:30 PM","Thursday: 12:00 – 10:30 PM","Friday: 12:00 – 10:30 PM","Saturday: 12:00 – 10:30 PM","Sunday: 12:00 – 10:30 PM"
739a7c63328ef8eb848cf9d22e1e1dd477b4dacf,,,,,,,,
b824d9028931ca9be6eb4b057bd8dafda5751791,1,"Monday: 5:00 PM – 12:00 AM","Tuesday: 5:00 PM – 12:00 AM","Wednesday: 5:00 PM – 12:00 AM","Thursday: 5:00 PM – 12:00 AM","Friday: 5:00 PM – 12:00 AM","Saturday: 5:00 PM – 12:00 AM","Sunday: 5:00 PM – 12:00 AM"
8a82425cd4d7308366cf387a3b4885f247032042,,,,,,,,
ecd6f9a545aaf42e981568178df027fee1adffce,1,"Monday: 5:00 PM – 12:30 AM","Tuesday: 5:00 PM – 12:30 AM","Wednesday: 5:00 PM – 12:30 AM","Thursday: 5:00 PM – 12:30 AM","Friday: 5:00 PM – 12:30 AM","Saturday: 5:00 PM – 12:30 AM","Sunday: 5:00 PM – 12:00 AM"
e5ea0c572b36ac59be7e61098ba6a48cf347ea98,1,"Monday: 4:00 PM – 12:30 AM","Tuesday: 4:00 PM – 12:30 AM","Wednesday: 4:00 PM – 12:30 AM","Thursday: 4:00 PM – 12:30 AM","Friday: 4:00 PM – 12:30 AM","Saturday: 4:00 PM – 12:30 AM","Sunday: 4:00 PM – 12:30 AM"
c02056d221356d82d0c5c915409fb903230d4380,,,,,,,,
dd9948564629f22be1fdcbebf4aafd4b5258bfbc,1,"Monday: 12:00 – 9:30 PM","Tuesday: 12:00 – 9:30 PM","Wednesday: 12:00 – 9:30 PM","Thursday: 12:00 – 9:30 PM","Friday: 12:00 – 9:30 PM","Saturday: 12:00 – 9:30 PM","Sunday: 12:00 – 9:30 PM"
1680eb6d2ed6dad2753b9fba81b587705173b386,1,"Monday: 12:30 – 11:30 PM","Tuesday: 12:30 – 11:30 PM","Wednesday: 12:30 – 11:30 PM","Thursday: 12:30 – 11:30 PM","Friday: 12:30 – 11:30 PM","Saturday: 12:30 – 11:30 PM","Sunday: 12:30 – 11:30 PM"
1df2c7cf0754da0dcab8dcc13dfa8a5905c1bbdf,1,"Monday: 5:00 PM – 12:00 AM","Tuesday: 5:00 PM – 12:00 AM","Wednesday: 5:00 PM – 12:00 AM","Thursday: 5:00 PM – 12:00 AM","Friday: 5:00 PM – 12:30 AM","Saturday: 5:00 PM – 12:30 AM","Sunday: 11:00 AM – 12:00 AM"
051c5f446250d42355e6c1be49104e9f30dcd213,1,"Monday: 5:00 – 11:00 PM","Tuesday: 5:00 – 11:00 PM","Wednesday: 5:00 – 11:00 PM","Thursday: 5:00 – 11:00 PM","Friday: 5:00 – 11:00 PM","Saturday: 5:00 – 11:00 PM","Sunday: 5:00 – 11:00 PM"
cd3889a96139c9e0972b907920bdbc8e2037cad6,1,"Monday: 5:00 PM – 12:00 AM","Tuesday: 5:00 PM – 12:00 AM","Wednesday: 5:00 PM – 12:00 AM","Thursday: 5:00 PM – 12:00 AM","Friday: 5:00 PM – 1:00 AM","Saturday: 5:00 PM – 1:00 AM","Sunday: 5:00 PM – 1:00 AM"
c4ba687f846558511ced8d91eb18eb3e82011efd,1,"Monday: 5:00 PM – 12:30 AM","Tuesday: 5:30 PM – 12:30 AM","Wednesday: 5:30 PM – 12:30 AM","Thursday: 5:30 PM – 12:30 AM","Friday: 5:00 PM – 12:30 AM","Saturday: 5:00 PM – 12:30 AM","Sunday: 5:00 PM – 12:30 AM"
835a80465f679782ce1216bf48e8e24711b902ad,,,,,,,,
fb0e488409f44d0c98f261137175bca179c61cba,,,,,,,,
294b69d4e0b89904eeaf1eff5f3beb49d7574e9d,1,"Monday: 5:30 – 11:30 PM","Tuesday: 5:30 – 11:30 PM","Wednesday: 5:30 – 11:30 PM","Thursday: 5:30 – 11:30 PM","Friday: 5:30 – 11:30 PM","Saturday: 5:30 – 11:30 PM","Sunday: 5:30 – 11:30 PM"
a6d0d3072dad1847afb691c4db1806acd58ed268,1,"Monday: 5:00 PM – 12:00 AM","Tuesday: 5:00 PM – 12:00 AM","Wednesday: 5:00 PM – 12:00 AM","Thursday: 5:00 PM – 12:00 AM","Friday: 5:00 PM – 1:00 AM","Saturday: 5:00 PM – 1:00 AM","Sunday: 5:00 PM – 12:00 AM"
323321ed2fded2330c42dfb47539c4dabba33d96,1,"Monday: 5:00 PM – 1:00 AM","Tuesday: 5:00 PM – 1:00 AM","Wednesday: 5:00 PM – 1:00 AM","Thursday: 5:00 PM – 1:00 AM","Friday: 5:00 PM – 1:00 AM","Saturday: 5:00 PM – 1:00 AM","Sunday: 5:00 PM – 12:00 AM"
cef38e4ff5b699d660770355052d2e9f986d05ef,1,"Monday: 3:00 PM – 12:30 AM","Tuesday: 3:00 PM – 12:30 AM","Wednesday: 3:00 PM – 12:30 AM","Thursday: 3:00 PM – 12:30 AM","Friday: 3:00 PM – 1:00 AM","Saturday: 3:00 PM – 1:00 AM","Sunday: 3:00 PM – 1:00 AM"
b1ffdfa80a0bdb9652b0b19ea240c069f745bcc8,1,"Monday: 5:00 PM – 12:30 AM","Tuesday: 5:00 PM – 12:30 AM","Wednesday: 5:00 PM – 12:30 AM","Thursday: 5:00 PM – 12:30 AM","Friday: 5:00 PM – 1:00 AM","Saturday: 5:00 PM – 1:00 AM","Sunday: 5:00 PM – 1:00 AM"
de2d91a02ff035414be61c91473269f9e1b0949f,1,"Monday: 5:00 PM – 12:00 AM","Tuesday: 5:00 PM – 12:00 AM","Wednesday: 5:00 PM – 12:00 AM","Thursday: 5:00 PM – 12:00 AM","Friday: 5:00 PM – 12:00 AM","Saturday: 5:00 PM – 12:00 AM","Sunday: 5:00 PM – 12:00 AM"
51ca4dcf40b958d1b28b6a7883f912ecb5052d12,1,"Monday: 5:30 PM – 12:00 AM","Tuesday: 5:30 PM – 12:00 AM","Wednesday: 5:30 PM – 12:00 AM","Thursday: 5:30 PM – 12:00 AM","Friday: 5:00 PM – 12:00 AM","Saturday: 5:00 PM – 12:00 AM","Sunday: 5:00 PM – 12:00 AM"
e25e9cd9acd10a502ed38fab1883833990864e38,,,,,,,,
34ecfc6fa09c9402db5b866adc4f8d4298fff4b2,,,,,,,,
c9493726b045751555edae7d543740421a9241b7,1,"Monday: 12:00 AM – 12:00 PM, 5:00 PM – 12:00 AM","Tuesday: 12:00 AM – 12:00 PM, 5:00 PM – 12:00 AM","Wednesday: 12:00 AM – 12:00 PM, 5:00 PM – 12:00 AM","Thursday: 12:00 AM – 12:00 PM, 5:00 PM – 12:00 AM","Friday: 12:00 AM – 12:00 PM, 5:00 PM – 12:30 AM","Saturday: 5:00 PM – 12:30 AM","Sunday: 5:00 PM – 12:00 AM"
2200e18457d8cd2b7fc72744dc1440007ae94ca2,1,"Monday: 5:00 – 11:59 PM","Tuesday: 5:00 – 11:59 PM","Wednesday: 5:00 – 11:59 PM","Thursday: 5:00 – 11:59 PM","Friday: 5:00 PM – 1:00 AM","Saturday: 5:00 PM – 1:00 AM","Sunday: 5:00 PM – 1:00 AM"
d764a470c0d1ab0aea61b064753dca665c34b6e1,,,,,,,,
cf4082992932cf64cc387f741ac347c77eb1f540,1,"Monday: 5:30 PM – 12:00 AM","Tuesday: 5:30 PM – 12:00 AM","Wednesday: 5:30 PM – 12:00 AM","Thursday: 5:30 PM – 12:00 AM","Friday: 5:30 PM – 12:30 AM","Saturday: 5:30 PM – 12:30 AM","Sunday: 5:30 PM – 12:00 AM"
0fadb1f7e51216b8a5a4762eeecf013af62e02fd,1,"Monday: 5:00 PM – 1:00 AM","Tuesday: 5:00 PM – 1:00 AM","Wednesday: 5:00 PM – 1:00 AM","Thursday: 5:00 PM – 1:00 AM","Friday: 5:00 PM – 1:00 AM","Saturday: 5:00 PM – 1:00 AM","Sunday: 5:00 PM – 12:00 AM"
9164fd28184b076ec97b6c718460c59c09c23bd3,1,"Monday: 5:00 PM – 12:30 AM","Tuesday: 5:00 PM – 12:30 AM","Wednesday: 5:00 PM – 12:30 AM","Thursday: 5:00 PM – 12:30 AM","Friday: 5:00 PM – 1:00 AM","Saturday: 5:00 PM – 1:00 AM","Sunday: 5:00 PM – 12:30 AM"
a952cee6a3c47ea5d88a3c5cfee569e645b89396,1,"Monday: 6:00 – 11:00 PM","Tuesday: 6:00 – 11:00 PM","Wednesday: 6:00 – 11:00 PM","Thursday: 6:00 – 11:00 PM","Friday: 6:00 – 11:00 PM","Saturday: 6:00 – 11:00 PM","Sunday: 6:00 – 11:00 PM"
1dbbc2e281560e169253c0e907368ac21d8a197d,1,"Monday: 4:00 PM – 12:00 AM","Tuesday: 12:00 AM – 12:30 PM, 4:00 PM – 12:00 AM","Wednesday: 12:00 AM – 12:30 PM, 4:00 PM – 12:00 AM","Thursday: 12:00 AM – 12:30 PM, 4:00 PM – 12:00 AM","Friday: 12:00 AM – 12:30 PM, 4:00 PM – 1:00 AM","Saturday: 4:00 PM – 1:00 AM","Sunday: 4:00 PM – 1:00 AM"
3a8c29db5c6989965dfe4f973c8a81934ac1e29f,1,"Monday: 12:00 AM – 12:00 PM, 5:00 PM – 12:00 AM","Tuesday: 12:00 AM – 12:00 PM, 5:00 PM – 12:00 AM","Wednesday: 12:00 AM – 12:00 PM, 5:00 PM – 12:00 AM","Thursday: 12:00 AM – 12:00 PM, 5:00 PM – 12:00 AM","Friday: 12:00 AM – 12:00 PM, 5:00 PM – 1:00 AM","Saturday: 5:00 PM – 1:00 AM","Sunday: 5:00 PM – 12:00 AM"
fce349a17f1ad0a346d6bd7aabf9ee0b3b2bc887,,,,,,,,
4b005d8ab5fadc60004045111381e5a27bbee12e,,,,,,,,
69c416dd71da81ad5cdce35da671c09eed64df47,,,,,,,,
936191fe37dd053c8ba12debc01289bc0c920cd3,1,"Monday: 5:30 – 10:30 PM","Tuesday: 5:30 – 10:30 PM","Wednesday: 5:30 – 10:30 PM","Thursday: 5:30 – 10:30 PM","Friday: 5:30 – 10:30 PM","Saturday: 5:30 – 10:30 PM","Sunday: 5:30 – 10:30 PM"
4bfdb8d3058c90c9bb02c40fabdee725592485e4,1,"Monday: 12:00 – 11:00 PM","Tuesday: 12:00 – 11:00 PM","Wednesday: 12:00 – 11:00 PM","Thursday: 12:00 – 11:00 PM","Friday: 12:00 – 11:00 PM","Saturday: 12:00 – 11:00 PM","Sunday: 12:00 – 11:00 PM"
b6dd4465f57e9414c85575fab0e888635d65de25,1,"Monday: 5:00 PM – 12:00 AM","Tuesday: 5:00 PM – 12:00 AM","Wednesday: 5:00 PM – 12:00 AM","Thursday: 5:00 PM – 12:00 AM","Friday: 5:00 PM – 1:00 AM","Saturday: 5:00 PM – 1:00 AM","Sunday: 1:30 – 11:00 PM"
bf2b9a757b011fb41a1b9b3247ad67fbec82e0f1,1,"Monday: 5:00 – 11:30 PM","Tuesday: 5:00 – 11:30 PM","Wednesday: 5:00 – 11:30 PM","Thursday: 5:00 – 11:30 PM","Friday: 5:00 – 11:30 PM","Saturday: 5:00 – 11:30 PM","Sunday: 12:30 – 11:30 PM"
d306832005c1b7a5ec741992ad154f78244a4a91,,,,,,,,
b60b0d4f77f2bf601dfdf6880aeeb4b1c4e6e0b0,1,"Monday: 5:00 PM – 12:00 AM","Tuesday: 5:00 PM – 12:00 AM","Wednesday: 5:00 PM – 12:00 AM","Thursday: 5:00 PM – 12:00 AM","Friday: 5:00 PM – 12:30 AM","Saturday: 5:00 PM – 12:30 AM","Sunday: 5:00 PM – 12:00 AM"
c66ef342175d4fb9bc69a971c3f0045f2b2ec306,1,"Monday: 5:00 PM – 12:00 AM","Tuesday: 5:00 PM – 12:00 AM","Wednesday: 5:00 PM – 12:00 AM","Thursday: 5:00 PM – 12:00 AM","Friday: 5:00 PM – 12:30 AM","Saturday: 5:00 PM – 12:30 AM","Sunday: 2:00 PM – 12:00 AM"
ef8042f151abb64ac5df53ba750792de136396e6,1,"Monday: 5:00 PM – 1:00 AM","Tuesday: 5:00 PM – 1:00 AM","Wednesday: 5:00 PM – 1:00 AM","Thursday: 5:00 PM – 1:00 AM","Friday: 5:00 PM – 1:30 AM","Saturday: 5:00 PM – 1:30 AM","Sunday: 5:00 PM – 1:00 AM"
